kind,relevancy,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.channelTitle,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,snippet.defaultAudioLanguage,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.favoriteCount,player.embedHtml,topicDetails.topicCategories,liveStreamingDetails.actualStartTime,liveStreamingDetails.actualEndTime,liveStreamingDetails.scheduledStartTime,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,statistics.likeCount,statistics.commentCount,snippet.tags,localizations.fr.title,localizations.fr.description,localizations.ko.title,localizations.ko.description,localizations.th.title,localizations.th.description,localizations.zh-TW.title,localizations.zh-TW.description,localizations.ar.title,localizations.ar.description,localizations.ja.title,localizations.ja.description,localizations.ru.title,localizations.ru.description,recordingDetails.locationDescription,recordingDetails.location.latitude,recordingDetails.location.longitude,recordingDetails.location.altitude,contentDetails.regionRestriction.allowed,snippet.defaultLanguage,recordingDetails.recordingDate,localizations.en.title,localizations.en.description,localizations.es-ES.title,localizations.es-ES.description
youtube#video,yes,kBMRD9MV2PJG4RHejlRJ3nJFj_k,DKl1ml0KZ04,2022-07-05T12:18:58Z,UCclHSnngVTZK7LEOQAzcg1w,"CHANEL Fall-Winter 2022/23 Haute Couture Show, The Film of the Show — CHANEL Shows","Unveiled at the Étrier de Paris equestrian centre, the CHANEL Fall-Winter 2022/23 Haute Couture collection by Virginie Viard was shown within the second chapter of an artistic dialogue with Xavier Veilhan. Graphic silhouettes nuanced with fantasy tweeds and noble embellishments created optical illusions, as Pharrell Williams played the drums on screen to an exclusive track for CHANEL.

See more at https://www.chanel.com/-YT-HC_FW22-23

Setting by Xavier Veilhan.

#CHANELHauteCouture #CHANEL #CHANELShow

➺ For more videos, subscribe to our channel:
https://www.youtube.com/channel/UCclHSnngVTZK7LEOQAzcg1w?sub_confirmation=1
 
Go to our website: https://www.chanel.com/
 
► Find us also on:
http://instagram.com/chanelofficial
http://www.twitter.com/chanel
http://www.facebook.com/chanel

Credits:
'Air 'by Sault 
Written by Dean Josiah Cover and Cleopatra Nikolic
Produced by Inflo
Courtesy of Forever Living Originals

'Night Journeys II’  by Courtesy
Written by Najaaraq Vestbirk 
Produced by Najaaraq Vestbirk and Otto Vik Mathisen  
Courtesy of Kulør & Kulør Publishing
 
‘Haute couture’ by Sébastien Tellier
Original track by Sébastien Tellier for CHANEL
 
'Time Is Precious' by Sault 
Written by Dean Josiah Cover and Cleopatra Nikolic
Produced by Inflo
Courtesy of Forever Living Originals",https://i.ytimg.com/vi/DKl1ml0KZ04/default.jpg,120,90,https://i.ytimg.com/vi/DKl1ml0KZ04/mqdefault.jpg,320,180,https://i.ytimg.com/vi/DKl1ml0KZ04/hqdefault.jpg,480,360,CHANEL,26,none,"CHANEL Fall-Winter 2022/23 Haute Couture Show, The Film of the Show — CHANEL Shows","Unveiled at the Étrier de Paris equestrian centre, the CHANEL Fall-Winter 2022/23 Haute Couture collection by Virginie Viard was shown within the second chapter of an artistic dialogue with Xavier Veilhan. Graphic silhouettes nuanced with fantasy tweeds and noble embellishments created optical illusions, as Pharrell Williams played the drums on screen to an exclusive track for CHANEL.

See more at https://www.chanel.com/-YT-HC_FW22-23

Setting by Xavier Veilhan.

#CHANELHauteCouture #CHANEL #CHANELShow

➺ For more videos, subscribe to our channel:
https://www.youtube.com/channel/UCclHSnngVTZK7LEOQAzcg1w?sub_confirmation=1
 
Go to our website: https://www.chanel.com/
 
► Find us also on:
http://instagram.com/chanelofficial
http://www.twitter.com/chanel
http://www.facebook.com/chanel

Credits:
'Air 'by Sault 
Written by Dean Josiah Cover and Cleopatra Nikolic
Produced by Inflo
Courtesy of Forever Living Originals

'Night Journeys II’  by Courtesy
Written by Najaaraq Vestbirk 
Produced by Najaaraq Vestbirk and Otto Vik Mathisen  
Courtesy of Kulør & Kulør Publishing
 
‘Haute couture’ by Sébastien Tellier
Original track by Sébastien Tellier for CHANEL
 
'Time Is Precious' by Sault 
Written by Dean Josiah Cover and Cleopatra Nikolic
Produced by Inflo
Courtesy of Forever Living Originals",en,PT8M44S,2d,hd,FALSE,TRUE,rectangular,processed,public,youtube,TRUE,TRUE,FALSE,193729,0,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/DKl1ml0KZ04"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>","['https://en.wikipedia.org/wiki/Fashion', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)']",2022-07-05T11:59:07Z,2022-07-05T12:17:08Z,2022-07-05T12:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
youtube#video,no,I1iiyaFveikjv_CNOzFrKELFT2M,XnbsIl2BnWw,2017-06-27T21:48:00Z,UCqf-kTp9ERV5T1rPayno7LA,Frank Ocean - Chanel,"Frank Ocean - Chanel
℗ Blonded

Released March 10, 2017",https://i.ytimg.com/vi/XnbsIl2BnWw/default.jpg,120,90,https://i.ytimg.com/vi/XnbsIl2BnWw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/XnbsIl2BnWw/hqdefault.jpg,480,360,Blonded,22,none,Frank Ocean - Chanel,"Frank Ocean - Chanel
℗ Blonded

Released March 10, 2017",,PT3M31S,2d,hd,FALSE,FALSE,rectangular,processed,public,youtube,TRUE,TRUE,FALSE,57325862,0,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/XnbsIl2BnWw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>","['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",,,,https://i.ytimg.com/vi/XnbsIl2BnWw/sddefault.jpg,640,480,https://i.ytimg.com/vi/XnbsIl2BnWw/maxresdefault.jpg,1280,720,783875,17176,,,,,,,,,,,,,,,,,,,,,,,,,,
youtube#video,no,s9tLoTb5NrmvFmxxokWoZk2hSMs,yCPCqbwfe58,2018-11-27T00:58:39Z,UCuwdplPbuTFZj_64d03tSBA,Young Thug - Chanel (ft Gunna & Lil Baby) [Official Video],"Young Thug - Chanel (ft Gunna & Lil Baby) 
Stream ""Slime Language"" Now
https://ffm.to/slimelanguage

Follow Young Thug:
http://www.twitter.com/youngthug
http://instagram.com/thuggerthugger1
http://www.facebook.com/youngthugmusic

---
Directed by: Elliott Sellers & Sam Shea
Produced by: Jason Cole
VFX Supervisor/Lead Compositor: Sam Shea
Lead Animator: Marco Mori
Additional VFX: Sam Shea, Erik Ferguson, Alessio De Vecchi & Martin Olsson
Steadicam Operator: Richard Volsky
Drone Operator: Ben Lin

Video Commissioner: Emmanuelle Cuny
Associate Director, Video Administration: Lily F Thrall
Assistant, Video Production: Trevor Joseph Newton
Assistant, Video Administration: Jenesis Alonso Lopez

#youngthug #Gunna #LilBaby",https://i.ytimg.com/vi/yCPCqbwfe58/default.jpg,120,90,https://i.ytimg.com/vi/yCPCqbwfe58/mqdefault.jpg,320,180,https://i.ytimg.com/vi/yCPCqbwfe58/hqdefault.jpg,480,360,Young Thug,10,none,Young Thug - Chanel (ft Gunna & Lil Baby) [Official Video],"Young Thug - Chanel (ft Gunna & Lil Baby) 
Stream ""Slime Language"" Now
https://ffm.to/slimelanguage

Follow Young Thug:
http://www.twitter.com/youngthug
http://instagram.com/thuggerthugger1
http://www.facebook.com/youngthugmusic

---
Directed by: Elliott Sellers & Sam Shea
Produced by: Jason Cole
VFX Supervisor/Lead Compositor: Sam Shea
Lead Animator: Marco Mori
Additional VFX: Sam Shea, Erik Ferguson, Alessio De Vecchi & Martin Olsson
Steadicam Operator: Richard Volsky
Drone Operator: Ben Lin

Video Commissioner: Emmanuelle Cuny
Associate Director, Video Administration: Lily F Thrall
Assistant, Video Production: Trevor Joseph Newton
Assistant, Video Administration: Jenesis Alonso Lopez

#youngthug #Gunna #LilBaby",en,PT4M11S,2d,hd,FALSE,TRUE,rectangular,processed,public,youtube,TRUE,TRUE,FALSE,58414170,0,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/yCPCqbwfe58"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>","['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",2018-11-27T01:00:08Z,2018-11-27T01:06:37Z,2018-11-27T01:00:00Z,https://i.ytimg.com/vi/yCPCqbwfe58/sddefault.jpg,640,480,https://i.ytimg.com/vi/yCPCqbwfe58/maxresdefault.jpg,1280,720,529844,13136,"['YoungThug', 'Slime Season 3', 'Gunna', 'Trap', 'Slatt', 'Up', 'Hear No Evil', 'Lil Baby', 'YSL', 'Young Thug', 'Best Friend', 'Super Slimy Future', 'Hip Hop & Rap', 'WSHH', 'Jeffrey', 'Relationship', 'Lil Uzi Vert', 'Rap', 'Wrold star', 'Slime Season 2', 'Nicki Minaj', 'World Star Hip Hop', 'Migos', 'WorldStar', 'BTG', 'Atlanta', 'Easy Breezy Beautiful Thugger Girl', 'ATL', '1017', 'Slime Season', 'Jeffery', 'Barter 6', '300ent', '300 Entertainment', 'EfHNIPXTxy0', 'Zeze', 'Kodak Black', 'Travis Scott']",,,,,,,,,,,,,,,,,,,,,,,,,
youtube#video,yes,fHZhr2XZ0M0xIJMRg-oMOo3Qm7U,ANCxlkDBTfc,2022-07-07T11:00:30Z,UCclHSnngVTZK7LEOQAzcg1w,"CHANEL Fall-Winter 2022/23 Haute Couture Show, Silver Siren — CHANEL Shows","In a dazzling expression of the Haute Couture savoir-faire, a collarless silver jacket and matching pencil skirt are entirely embroidered with metallic sequins of varying sizes and textures, revealing fractal geometric patterns across a single shimmering surface.

See all the looks from the CHANEL Fall-Winter 2022/23 Haute Couture show at https://www.chanel.com/-YT-HC_FW22-23

#CHANELHauteCouture #CHANEL #CHANELShow

➺ For more videos, subscribe to our channel:
https://www.youtube.com/channel/UCclHSnngVTZK7LEOQAzcg1w?sub_confirmation=1
 
Go to our website: https://www.chanel.com/
 
► Find us also on:
http://instagram.com/chanelofficial
http://www.twitter.com/chanel
http://www.facebook.com/chanel

Credits
'Air 'by Sault 
Written by Dean 
Josiah Cover and Cleopatra Nikolic
Produced by Inflo
Courtesy of Forever Living Originals",https://i.ytimg.com/vi/ANCxlkDBTfc/default.jpg,120,90,https://i.ytimg.com/vi/ANCxlkDBTfc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ANCxlkDBTfc/hqdefault.jpg,480,360,CHANEL,26,none,"CHANEL Fall-Winter 2022/23 Haute Couture Show, Silver Siren — CHANEL Shows","In a dazzling expression of the Haute Couture savoir-faire, a collarless silver jacket and matching pencil skirt are entirely embroidered with metallic sequins of varying sizes and textures, revealing fractal geometric patterns across a single shimmering surface.

See all the looks from the CHANEL Fall-Winter 2022/23 Haute Couture show at https://www.chanel.com/-YT-HC_FW22-23

#CHANELHauteCouture #CHANEL #CHANELShow

➺ For more videos, subscribe to our channel:
https://www.youtube.com/channel/UCclHSnngVTZK7LEOQAzcg1w?sub_confirmation=1
 
Go to our website: https://www.chanel.com/
 
► Find us also on:
http://instagram.com/chanelofficial
http://www.twitter.com/chanel
http://www.facebook.com/chanel

Credits
'Air 'by Sault 
Written by Dean 
Josiah Cover and Cleopatra Nikolic
Produced by Inflo
Courtesy of Forever Living Originals",en,PT15S,2d,hd,FALSE,TRUE,rectangular,processed,public,youtube,TRUE,TRUE,FALSE,7284,0,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/ANCxlkDBTfc"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>","['https://en.wikipedia.org/wiki/Fashion', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)']",,,,https://i.ytimg.com/vi/ANCxlkDBTfc/sddefault.jpg,640,480,https://i.ytimg.com/vi/ANCxlkDBTfc/maxresdefault.jpg,1280,720,361,11,,"Défilé Haute Couture Automne-Hiver 2022/23 de CHANEL, Sirène d’argent — Défilés CHANEL","Expression étincelante des savoir-faire de Haute Couture, une veste argentée sans col et une jupe crayon assortie sont entièrement brodées de paillettes irisées de tailles et de textures différentes, révélant des motifs géométriques en fractale sur un même pan resplendissant.

Voir toutes les silhouettes défilé Haute Couture Automne-Hiver 2022/23 sur chanel.com

#CHANELHauteCouture #CHANEL #CHANELShow

➺ For more videos, subscribe to our channel:
https://www.youtube.com/channel/UCclHSnngVTZK7LEOQAzcg1w?sub_confirmation=1
 
Go to our website: https://www.chanel.com/
 
► Find us also on:
http://instagram.com/chanelofficial
http://www.twitter.com/chanel
http://www.facebook.com/chanel",,,,,,,,,,,,,,,,,,,,,,,
youtube#video,no,3O4lqFebClC3zCMJmQ6pYD8l_qs,Hxev4f3ZZq0,2022-05-05T13:19:32Z,UCclHSnngVTZK7LEOQAzcg1w,The Film of the CHANEL Cruise 2022/23 Show — CHANEL Shows,"Held at Monte-Carlo Beach, the CHANEL Cruise 2022/23 show tells a story of coastal elegance on the Riviera. The collection designed by Virginie Viard imagines a spirited ode to Monte-Carlo days and nights filled with cosmopolitan elegance, glamour and speed. 


#CHANELCruise #CHANEL #CHANELShow

➺ For more videos, subscribe to our channel:
https://www.youtube.com/channel/UCclHSnngVTZK7LEOQAzcg1w?sub_confirmation=1
 
Go to our website: https://www.chanel.com/
 
► Find us also on:
http://instagram.com/chanelofficial
http://www.twitter.com/chanel
http://www.facebook.com/chanel

Credits: 
Looking For You by Nino FerrerWritten by Nino Ferrer
Editions Paul Beuscher Arpege
(P) 1974 Nino Ferrer / Universal Music Division Barclay FR
Licensed Courtesy of Sony Music Publishing

Thank You by Charlotte Adigery & Bolis Pupul
Written by Charlotte Adigéry, Boris Zeebroek
Published by Domino Publishing Company Limited
(P) 2022 Bounty & Banana under exclusive license to DEEWEE & Because Music

I Go (DJ Koze remix) by Peggy Gou
Written by Peggy Gou
Published by In Real Life Publishing LLC
(P) 2022 Gudu records

Why Can't We Live Together by Timmy Thomas
Written by Timmy Thomas
(P) 1972 Rhino Entertainment
© Longitude Music
Adm.by Peermusic UK Ltd
Licenced courtesy of S.EM.I, Paris (France) and Warner Music France

Let’s Get it Together by El Coco
Written by Merria A Ross
© Embassy Music Corporation
Licenced courtesy of Campbell Connelly France 
(P) 1976 Universal Music Entreprises a division of UMG Recording, Inc.

Let’s do It Again  by Jamie xx
Written by Robert Barnes, Lawrence Carroll,  James Smith
© Universal Music Publishing Ltd. / Universal Music Publishing / Mighty Music
Licensed courtesy of Young Recordings",https://i.ytimg.com/vi/Hxev4f3ZZq0/default.jpg,120,90,https://i.ytimg.com/vi/Hxev4f3ZZq0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Hxev4f3ZZq0/hqdefault.jpg,480,360,CHANEL,26,none,The Film of the CHANEL Cruise 2022/23 Show — CHANEL Shows,"Held at Monte-Carlo Beach, the CHANEL Cruise 2022/23 show tells a story of coastal elegance on the Riviera. The collection designed by Virginie Viard imagines a spirited ode to Monte-Carlo days and nights filled with cosmopolitan elegance, glamour and speed. 


#CHANELCruise #CHANEL #CHANELShow

➺ For more videos, subscribe to our channel:
https://www.youtube.com/channel/UCclHSnngVTZK7LEOQAzcg1w?sub_confirmation=1
 
Go to our website: https://www.chanel.com/
 
► Find us also on:
http://instagram.com/chanelofficial
http://www.twitter.com/chanel
http://www.facebook.com/chanel

Credits: 
Looking For You by Nino FerrerWritten by Nino Ferrer
Editions Paul Beuscher Arpege
(P) 1974 Nino Ferrer / Universal Music Division Barclay FR
Licensed Courtesy of Sony Music Publishing

Thank You by Charlotte Adigery & Bolis Pupul
Written by Charlotte Adigéry, Boris Zeebroek
Published by Domino Publishing Company Limited
(P) 2022 Bounty & Banana under exclusive license to DEEWEE & Because Music

I Go (DJ Koze remix) by Peggy Gou
Written by Peggy Gou
Published by In Real Life Publishing LLC
(P) 2022 Gudu records

Why Can't We Live Together by Timmy Thomas
Written by Timmy Thomas
(P) 1972 Rhino Entertainment
© Longitude Music
Adm.by Peermusic UK Ltd
Licenced courtesy of S.EM.I, Paris (France) and Warner Music France

Let’s Get it Together by El Coco
Written by Merria A Ross
© Embassy Music Corporation
Licenced courtesy of Campbell Connelly France 
(P) 1976 Universal Music Entreprises a division of UMG Recording, Inc.

Let’s do It Again  by Jamie xx
Written by Robert Barnes, Lawrence Carroll,  James Smith
© Universal Music Publishing Ltd. / Universal Music Publishing / Mighty Music
Licensed courtesy of Young Recordings",en,PT9M45S,2d,hd,FALSE,TRUE,rectangular,processed,public,youtube,TRUE,TRUE,FALSE,555473,0,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/Hxev4f3ZZq0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>","['https://en.wikipedia.org/wiki/Fashion', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)']",2022-05-05T12:58:42Z,2022-05-05T13:16:44Z,2022-05-05T13:00:00Z,,,,,,,,,,Le film du défilé Croisière 2022/23 de CHANEL — Défilés CHANEL,"Se déroulant au Monte-Carlo Beach, le défilé Croisière 2022/23 de CHANEL conte l'élégance balnéaire de la Riviera. La collection créée par Virginie Viard est une ode aux jours et aux nuits de Monte-Carlo, emplis d'élégance cosmopolite, de glamour et de vitesse. 


#CHANELCruise #CHANEL #CHANELShow

➺ For more videos, subscribe to our channel:
https://www.youtube.com/channel/UCclHSnngVTZK7LEOQAzcg1w?sub_confirmation=1
 
Go to our website: https://www.chanel.com/
 
► Find us also on:
http://instagram.com/chanelofficial
http://www.twitter.com/chanel
http://www.facebook.com/chanel

Credits: 
Looking For You by Nino FerrerWritten by Nino Ferrer
Editions Paul Beuscher Arpege
(P) 1974 Nino Ferrer / Universal Music Division Barclay FR
Licensed Courtesy of Sony Music Publishing

Thank You by Charlotte Adigery & Bolis Pupul
Written by Charlotte Adigéry, Boris Zeebroek
Published by Domino Publishing Company Limited
(P) 2022 Bounty & Banana under exclusive license to DEEWEE & Because Music

I Go (DJ Koze remix) by Peggy Gou
Written by Peggy Gou
Published by In Real Life Publishing LLC
(P) 2022 Gudu records

Why Can't We Live Together by Timmy Thomas
Written by Timmy Thomas
(P) 1972 Rhino Entertainment
© Longitude Music
Adm.by Peermusic UK Ltd
Licenced courtesy of S.EM.I, Paris (France) and Warner Music France

Let’s Get it Together by El Coco
Written by Merria A Ross
© Embassy Music Corporation
Licenced courtesy of Campbell Connelly France 
(P) 1976 Universal Music Entreprises a division of UMG Recording, Inc.

Let’s do It Again  by Jamie xx
Written by Robert Barnes, Lawrence Carroll,  James Smith
© Universal Music Publishing Ltd. / Universal Music Publishing / Mighty Music
Licensed courtesy of Young Recordings",,,,,,,,,,,,,,,,,,,,,,,
youtube#video,yes,zo61Qlgf4wq2LokbSkTI99_-ur8,VE5Ry8wsEBY,2022-07-07T14:01:07Z,UCclHSnngVTZK7LEOQAzcg1w,"CHANEL Fall-Winter 2022/23 Haute Couture Show, Graphic Clouds — CHANEL Shows","Swathes of floating white tulle in a tiered evening dress with a full skirt topped by an intricate constructivist embroidered bustier and a short cape of hand painted graphic feathers.

See all the looks from the CHANEL Fall-Winter 2022/23 Haute Couture show at https://www.chanel.com/-YT-HC_FW22-23

#CHANELHauteCouture #CHANEL #CHANELShow

➺ For more videos, subscribe to our channel:
https://www.youtube.com/channel/UCclHSnngVTZK7LEOQAzcg1w?sub_confirmation=1
 
Go to our website: https://www.chanel.com/
 
► Find us also on:
http://instagram.com/chanelofficial
http://www.twitter.com/chanel
http://www.facebook.com/chanel",https://i.ytimg.com/vi/VE5Ry8wsEBY/default.jpg,120,90,https://i.ytimg.com/vi/VE5Ry8wsEBY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/VE5Ry8wsEBY/hqdefault.jpg,480,360,CHANEL,26,none,"CHANEL Fall-Winter 2022/23 Haute Couture Show, Graphic Clouds — CHANEL Shows","Swathes of floating white tulle in a tiered evening dress with a full skirt topped by an intricate constructivist embroidered bustier and a short cape of hand painted graphic feathers.

See all the looks from the CHANEL Fall-Winter 2022/23 Haute Couture show at https://www.chanel.com/-YT-HC_FW22-23

#CHANELHauteCouture #CHANEL #CHANELShow

➺ For more videos, subscribe to our channel:
https://www.youtube.com/channel/UCclHSnngVTZK7LEOQAzcg1w?sub_confirmation=1
 
Go to our website: https://www.chanel.com/
 
► Find us also on:
http://instagram.com/chanelofficial
http://www.twitter.com/chanel
http://www.facebook.com/chanel",en,PT15S,2d,hd,FALSE,TRUE,rectangular,processed,public,youtube,TRUE,TRUE,FALSE,4821,0,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/VE5Ry8wsEBY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>","['https://en.wikipedia.org/wiki/Fashion', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)']",,,,,,,,,,200,5,,"Défilé Haute Couture Automne-Hiver 2022/23 de CHANEL, Nuages graphiques — Défilés CHANEL","Des pans de tulle blanc en suspension parent une robe de soirée, avec une jupe ample, surmontée d'un bustier brodé de motifs constructivistes, et ornée de plumes graphiques peintes à la main.

See all the looks from the CHANEL Fall-Winter 2022/23 Haute Couture show at chanel.com

#CHANELHauteCouture #CHANEL #CHANELShow

➺ For more videos, subscribe to our channel:
https://www.youtube.com/channel/UCclHSnngVTZK7LEOQAzcg1w?sub_confirmation=1
 
Go to our website: https://www.chanel.com/
 
► Find us also on:
http://instagram.com/chanelofficial
http://www.twitter.com/chanel
http://www.facebook.com/chanel",,,,,,,,,,,,,,,,,,,,,,,
