kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.channelTitle,snippet.tags,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,snippet.defaultAudioLanguage,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,player.embedHtml,topicDetails.topicCategories,snippet.defaultLanguage,localizations.en.title,localizations.en.description,localizations.tr.title,localizations.tr.description,localizations.nl.title,localizations.nl.description,localizations.ko.title,localizations.ko.description,localizations.de.title,localizations.de.description,localizations.pt-BR.title,localizations.pt-BR.description,localizations.es-419.title,localizations.es-419.description
youtube#video,ZaAwBOmfE4HLzHQlv0k8hRY6M6A,ir3VORiZH9E,2022-06-27T17:02:47Z,UCzTKskwIc_-a0cGvCXA848Q,Time To Spill The Juice… | NikkieTutorials,"Are you ready to Spill The Juice? 🧃 I can’t believe this is actually happening… In today’s video, I’m revealing the NEW Nimya by NikkieTutorials launch! My own brand is finally dipping into the makeup community! I hope you enjoy and don’t forget to like and subscribe!

🧡 YOU CAN ORDER ALL NEW NIMYA PRODUCTS HERE → https://www.nimya.com/ 💙 - order all 5 shades and get FREE SHIPPING WORLDWIDE!

🔥 PREVIOUS VIDEO • Facing My Worst Fears... Makeup Challenge! → https://youtu.be/Qb_u2M9Wrsk 🔥

Make sure you subscribe to my channel and hit the notification bell so you don’t miss any of my new videos → http://bit.ly/SubscribeNikkieTutorials

••••••••••••••••••••••••••••••••••••••••­­­•••••••••••

▷ LET’S BECOME FRIENDS!!
TIKTOK ‣ https://www.tiktok.com/@nikkietutorials
INSTAGRAM ‣ https://instagram.com/nikkietutorials/ TWITTER ‣ http://www.twitter.com/Nikkietutorials
SNAPCHAT ‣ https://www.snapchat.com/add/nikkietutorials

▷ OTHER VIDEOS YOU CAN CHECK OUT…….
👑 THE POWER OF MAKEUP ► http://bit.ly/2scYIrE

💻 Doing LADY GAGA’S Makeup! ► http://bit.ly/2M0moIy

🎀 Doing My FIANCE’S Makeup! ► https://bit.ly/3bsgHxu

🎤 POWER OF MAKEUP: Adele! ► https://bit.ly/3oRz2NU

••••••••••••••••••••••••••••••••••••••••­­­•••••••••••

Disclaimer ‣ This video is NOT sponsored. All thoughts mentioned are my own. No affiliate links are used. Honesty is key on my channel. Thank you for always supporting me!

Visuals & sound by Studio Beng Beng: https://www.instagram.com/studiobengbeng/

ʕ•ᴥ•ʔ, I love you.",https://i.ytimg.com/vi/ir3VORiZH9E/default.jpg,120,90,https://i.ytimg.com/vi/ir3VORiZH9E/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ir3VORiZH9E/hqdefault.jpg,480,360,https://i.ytimg.com/vi/ir3VORiZH9E/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/ir3VORiZH9E/maxresdefault.jpg,1280.0,720.0,NikkieTutorials,"['nikkietutorials brand', 'nikkietutorials own brand', 'own brand', 'nimya', 'nimya by nikkietutorials', 'review', 'truth', 'drama', 'fail', 'epic fail', 'nikkietutorials', 'nikkie tutorials', 'nikki tutorials', 'nikkitutorials', 'tik tok makeup', 'tik tok hacks', 'tutorial', 'how to apply', 'kim kardashian', 'power of makeup', 'kylie jenner', 'viral', 'bailey sarian', ""I'm coming out"", 'spill the juice', 'spill the juice lipgloss', 'lipgloss', 'nikkie lipgloss', 'nimya lipgloss', 'adele', 'selena gomez', 'reveal', 'juice', 'nikkietutorials nimya']",24,none,Time To Spill The Juice… | NikkieTutorials,"Are you ready to Spill The Juice? 🧃 I can’t believe this is actually happening… In today’s video, I’m revealing the NEW Nimya by NikkieTutorials launch! My own brand is finally dipping into the makeup community! I hope you enjoy and don’t forget to like and subscribe!

🧡 YOU CAN ORDER ALL NEW NIMYA PRODUCTS HERE → https://www.nimya.com/ 💙 - order all 5 shades and get FREE SHIPPING WORLDWIDE!

🔥 PREVIOUS VIDEO • Facing My Worst Fears... Makeup Challenge! → https://youtu.be/Qb_u2M9Wrsk 🔥

Make sure you subscribe to my channel and hit the notification bell so you don’t miss any of my new videos → http://bit.ly/SubscribeNikkieTutorials

••••••••••••••••••••••••••••••••••••••••­­­•••••••••••

▷ LET’S BECOME FRIENDS!!
TIKTOK ‣ https://www.tiktok.com/@nikkietutorials
INSTAGRAM ‣ https://instagram.com/nikkietutorials/ TWITTER ‣ http://www.twitter.com/Nikkietutorials
SNAPCHAT ‣ https://www.snapchat.com/add/nikkietutorials

▷ OTHER VIDEOS YOU CAN CHECK OUT…….
👑 THE POWER OF MAKEUP ► http://bit.ly/2scYIrE

💻 Doing LADY GAGA’S Makeup! ► http://bit.ly/2M0moIy

🎀 Doing My FIANCE’S Makeup! ► https://bit.ly/3bsgHxu

🎤 POWER OF MAKEUP: Adele! ► https://bit.ly/3oRz2NU

••••••••••••••••••••••••••••••••••••••••­­­•••••••••••

Disclaimer ‣ This video is NOT sponsored. All thoughts mentioned are my own. No affiliate links are used. Honesty is key on my channel. Thank you for always supporting me!

Visuals & sound by Studio Beng Beng: https://www.instagram.com/studiobengbeng/

ʕ•ᴥ•ʔ, I love you.",en,PT17M44S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,337299,22616,0,1143,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/ir3VORiZH9E"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],,,,,,,,,,,,,,,
youtube#video,zKIqpibnHt29cYd0EjZDydrwYI8,qY3L1bPNBAw,2021-12-02T19:00:01Z,UCzTKskwIc_-a0cGvCXA848Q,POWER OF MAKEUP: Adele! | NikkieTutorials,"Please welcome to my channel: ADELE!!! - CAN SOMEONE PINCH ME?? I’ve been dreaming of working with Adele for YEARS now, so when she asked me to do her makeup to celebrate the launch of her new album “30”, I knew I had to come up with something special. I show the Power of Makeup on this icon, and she even tries my own brand Nimya(!!)… enjoy, and don’t forget to thumbs up and subscribe!

🧡 YOU CAN ORDER NIMYA PRODUCTS HERE: https://www.nimya.com/ 💙

🔥 PREVIOUS VIDEO • Ariana Grande, don’t hate me... R.E.M Beauty Review! → https://youtu.be/-qn_cTHvfOY 🔥

Make sure you subscribe to my channel and hit the notification bell, so you don’t miss any of my new videos → http://bit.ly/SubscribeNikkieTutorials

••••••••••••••••••••••••••••••••••••••••­­­•••••••••••

▷ LET’S BECOME FRIENDS!!
TWITTER ‣ http://www.twitter.com/Nikkietutorials
INSTAGRAM ‣ https://instagram.com/nikkietutorials/
TIKTOK ‣ https://www.tiktok.com/@nikkietutorials
SNAPCHAT ‣ https://www.snapchat.com/add/nikkietutorials

▷ OTHER VIDEOS YOU CAN CHECK OUT…….

👑 THE POWER OF MAKEUP ► http://bit.ly/2scYIrE

💻 Doing LADY GAGA’S Makeup! ► http://bit.ly/2M0moIy

🎀 Doing My FIANCE’S Makeup! ► https://bit.ly/3bsgHxu

🍑 POWER OF MAKEUP: KIM KARDASHIAN WEST ► http://bit.ly/2iz1RhT

••••••••••••••••••••••••••••••••••••••••­­­•••••••••••

Disclaimer ‣ This video is NOT sponsored. All thoughts mentioned are my own. No affiliate links are used. Honesty is key on my channel. Thank you for always supporting me!

Visuals & sound by Studio Beng Beng: https://www.instagram.com/studiobengbeng/
Editing by Roy Etman: https://bit.ly/3HvqRhw

ʕ•ᴥ•ʔ, I love you.",https://i.ytimg.com/vi/qY3L1bPNBAw/default.jpg,120,90,https://i.ytimg.com/vi/qY3L1bPNBAw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/qY3L1bPNBAw/hqdefault.jpg,480,360,https://i.ytimg.com/vi/qY3L1bPNBAw/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/qY3L1bPNBAw/maxresdefault.jpg,1280.0,720.0,NikkieTutorials,"['adele', 'adele easy on me', 'easy on me', '30', 'adele 30', 'adele live', 'adele album', 'someone like you', 'rolling in the deep', 'adele oprah', 'adele music video', 'music', 'music video', 'album', 'live', 'carpool karaoke', 'hello', 'lyrics', 'adele lyrics', 'emotional', 'nikkietutorials adele', 'nikkie adele', 'nikkie tutorials', 'nikki tutorials', 'nikkitutorials', 'power of makeup', 'kim kardashian', 'before and after', 'beauty', 'makeup', 'transformation', 'no makeup', 'adele without makeup', 'official video', '25']",24,none,POWER OF MAKEUP: Adele! | NikkieTutorials,"Please welcome to my channel: ADELE!!! - CAN SOMEONE PINCH ME?? I’ve been dreaming of working with Adele for YEARS now, so when she asked me to do her makeup to celebrate the launch of her new album “30”, I knew I had to come up with something special. I show the Power of Makeup on this icon, and she even tries my own brand Nimya(!!)… enjoy, and don’t forget to thumbs up and subscribe!

🧡 YOU CAN ORDER NIMYA PRODUCTS HERE: https://www.nimya.com/ 💙

🔥 PREVIOUS VIDEO • Ariana Grande, don’t hate me... R.E.M Beauty Review! → https://youtu.be/-qn_cTHvfOY 🔥

Make sure you subscribe to my channel and hit the notification bell, so you don’t miss any of my new videos → http://bit.ly/SubscribeNikkieTutorials

••••••••••••••••••••••••••••••••••••••••­­­•••••••••••

▷ LET’S BECOME FRIENDS!!
TWITTER ‣ http://www.twitter.com/Nikkietutorials
INSTAGRAM ‣ https://instagram.com/nikkietutorials/
TIKTOK ‣ https://www.tiktok.com/@nikkietutorials
SNAPCHAT ‣ https://www.snapchat.com/add/nikkietutorials

▷ OTHER VIDEOS YOU CAN CHECK OUT…….

👑 THE POWER OF MAKEUP ► http://bit.ly/2scYIrE

💻 Doing LADY GAGA’S Makeup! ► http://bit.ly/2M0moIy

🎀 Doing My FIANCE’S Makeup! ► https://bit.ly/3bsgHxu

🍑 POWER OF MAKEUP: KIM KARDASHIAN WEST ► http://bit.ly/2iz1RhT

••••••••••••••••••••••••••••••••••••••••­­­•••••••••••

Disclaimer ‣ This video is NOT sponsored. All thoughts mentioned are my own. No affiliate links are used. Honesty is key on my channel. Thank you for always supporting me!

Visuals & sound by Studio Beng Beng: https://www.instagram.com/studiobengbeng/
Editing by Roy Etman: https://bit.ly/3HvqRhw

ʕ•ᴥ•ʔ, I love you.",en,PT29M51S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,11767507,571415,0,14713,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/qY3L1bPNBAw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],,,,,,,,,,,,,,,
youtube#video,OHv75VCINKcNWQOlVL1JAGjTDGo,7Qi4Uh96pfQ,2022-04-14T18:00:49Z,UCzTKskwIc_-a0cGvCXA848Q,Trying A Full Face of #SHEGLAM Makeup! | NikkieTutorials,"In today’s video, I’m gonna find out what I ACTUALLY think of SheGlam makeup products. Plus, I try to look beyond what people may say about the brand and show you how to create a flawless look with affordable products. I hope you enjoy and don’t forget to like and subscribe!

🎨 SHEGLAM PRODUCTS AVAILABLE HERE: https://shein.shop/vpy6cfg 🎨

Products used:
SHEGLAM Birthday Skin Primer
SHEGLAM Complexion Pro Long Lasting Breathable Matte Foundation-Porcelain
SHEGLAM Insta-ready Face & Under Eye Setting Powder Duo-TRANSLUCENT
SHEGLAM Insta-Ready Powder Sponge
SHEGLAM Color Bloom Liquid Blush-Love Cake/Devoted
SHEGLAM Sun Sculpt Liquid Contour-Soft Tan/Golden Sun
SHEGLAM Color Bloom Liquid Blush Brush
SHEGLAM Brows On Demand 2-in-1 Brow Pencil-Auburn
SHEGLAM Fin Within Palette
SHEGLAM Chroma Zone Eyeshadow Palette-Velocity
SHEGLAM All The Lashes 8 Pairs False Eyelash Set
SHEGLAM Chroma Zone Multichrome Highlighter-Lucid
SHEGLAM Velvet Matte Lip Liner-Brazen
SHEGLAM Take a Hint Lip Tint-Primp

🧡 YOU CAN ORDER NIMYA PRODUCTS HERE → https://www.nimya.com/ 💙

🔥 PREVIOUS VIDEO • 1920's.. what would you ACTUALLY look like?! → https://youtu.be/qFVaNwsaFl0 🔥

Make sure you subscribe to my channel and hit the notification bell so you don’t miss any of my new videos → http://bit.ly/SubscribeNikkieTutorials

••••••••••••••••••••••••••••••••••••••••­­­•••••••••••

▷ LET’S BECOME FRIENDS!!
TIKTOK ‣ https://www.tiktok.com/@nikkietutorials
INSTAGRAM ‣ https://instagram.com/nikkietutorials/ TWITTER ‣ http://www.twitter.com/Nikkietutorials
SNAPCHAT ‣ https://www.snapchat.com/add/nikkietutorials

▷ OTHER VIDEOS YOU CAN CHECK OUT…….
👑 THE POWER OF MAKEUP ► http://bit.ly/2scYIrE

💻 Doing LADY GAGA’S Makeup! ► http://bit.ly/2M0moIy

🎀 Doing My FIANCE’S Makeup! ► https://bit.ly/3bsgHxu

🎤 POWER OF MAKEUP: Adele! ► https://bit.ly/3oRz2NU

••••••••••••••••••••••••••••••••••••••••­­­•••••••••••

Disclaimer ‣ This video is sponsored by SheGlam. All thoughts mentioned are my own. No affiliate links are used. Honesty is key on my channel. Thank you for always supporting me!

Visuals & sound by Studio Beng Beng: https://www.instagram.com/studiobengbeng/
Editing by Roy Etman: https://bit.ly/3HvqRhw

ʕ•ᴥ•ʔ, I love you.",https://i.ytimg.com/vi/7Qi4Uh96pfQ/default.jpg,120,90,https://i.ytimg.com/vi/7Qi4Uh96pfQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/7Qi4Uh96pfQ/hqdefault.jpg,480,360,,,,,,,NikkieTutorials,"['sheglam', 'shein', 'sheglam makeup', 'shein makeup', 'shein makeup review', 'sheglam makeup review', 'nikkietutorials', 'nikkie tutorials', 'nikki tutorials', 'nikkitutorials', 'cute', 'easy makeup', 'how-to', 'beauty tips', 'hacks', 'beauty', 'lips', 'beauty hacks', 'tik tok makeup', 'tik tok hacks', 'tik tok beauty hacks', 'tiktok', 'knock off makeup', 'fake makeup', 'makeup review', 'bad makeup', 'shein clothing haul', 'shein haul', 'shein review', 'full face of', 'full face', 'full face of shein', 'full face of sheglam', 'trying shein']",24,none,Trying A Full Face of #SHEGLAM Makeup! | NikkieTutorials,"In today’s video, I’m gonna find out what I ACTUALLY think of SheGlam makeup products. Plus, I try to look beyond what people may say about the brand and show you how to create a flawless look with affordable products. I hope you enjoy and don’t forget to like and subscribe!

🎨 SHEGLAM PRODUCTS AVAILABLE HERE: https://shein.shop/vpy6cfg 🎨

Products used:
SHEGLAM Birthday Skin Primer
SHEGLAM Complexion Pro Long Lasting Breathable Matte Foundation-Porcelain
SHEGLAM Insta-ready Face & Under Eye Setting Powder Duo-TRANSLUCENT
SHEGLAM Insta-Ready Powder Sponge
SHEGLAM Color Bloom Liquid Blush-Love Cake/Devoted
SHEGLAM Sun Sculpt Liquid Contour-Soft Tan/Golden Sun
SHEGLAM Color Bloom Liquid Blush Brush
SHEGLAM Brows On Demand 2-in-1 Brow Pencil-Auburn
SHEGLAM Fin Within Palette
SHEGLAM Chroma Zone Eyeshadow Palette-Velocity
SHEGLAM All The Lashes 8 Pairs False Eyelash Set
SHEGLAM Chroma Zone Multichrome Highlighter-Lucid
SHEGLAM Velvet Matte Lip Liner-Brazen
SHEGLAM Take a Hint Lip Tint-Primp

🧡 YOU CAN ORDER NIMYA PRODUCTS HERE → https://www.nimya.com/ 💙

🔥 PREVIOUS VIDEO • 1920's.. what would you ACTUALLY look like?! → https://youtu.be/qFVaNwsaFl0 🔥

Make sure you subscribe to my channel and hit the notification bell so you don’t miss any of my new videos → http://bit.ly/SubscribeNikkieTutorials

••••••••••••••••••••••••••••••••••••••••­­­•••••••••••

▷ LET’S BECOME FRIENDS!!
TIKTOK ‣ https://www.tiktok.com/@nikkietutorials
INSTAGRAM ‣ https://instagram.com/nikkietutorials/ TWITTER ‣ http://www.twitter.com/Nikkietutorials
SNAPCHAT ‣ https://www.snapchat.com/add/nikkietutorials

▷ OTHER VIDEOS YOU CAN CHECK OUT…….
👑 THE POWER OF MAKEUP ► http://bit.ly/2scYIrE

💻 Doing LADY GAGA’S Makeup! ► http://bit.ly/2M0moIy

🎀 Doing My FIANCE’S Makeup! ► https://bit.ly/3bsgHxu

🎤 POWER OF MAKEUP: Adele! ► https://bit.ly/3oRz2NU

••••••••••••••••••••••••••••••••••••••••­­­•••••••••••

Disclaimer ‣ This video is sponsored by SheGlam. All thoughts mentioned are my own. No affiliate links are used. Honesty is key on my channel. Thank you for always supporting me!

Visuals & sound by Studio Beng Beng: https://www.instagram.com/studiobengbeng/
Editing by Roy Etman: https://bit.ly/3HvqRhw

ʕ•ᴥ•ʔ, I love you.",en,PT26M1S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,820520,44141,0,2248,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/7Qi4Uh96pfQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],,,,,,,,,,,,,,,
youtube#video,DLJ8oMS6VMaF4RAgaVFci-XI7Y4,Qb_u2M9Wrsk,2022-05-23T17:00:41Z,UCzTKskwIc_-a0cGvCXA848Q,Facing My Worst Fears... Makeup Challenge! | NikkieTutorials,"In today’s video, I’m facing my worst makeup fears. In this challenge, I try all the makeup products and techniques I usually run away from. Sheer coverage foundation? I’M HERE! Cool-toned eye makeup looks? I’M READY! I highly suggest you try this crazy makeup challenge to find out if there’s beauty in the unknown! I hope you enjoy and don’t forget to like and subscribe!

🖤 Get the KVD Beauty Tattoo Pencil Liners here → https://bit.ly/3sQAaTu 🖤

🧡 YOU CAN ORDER NIMYA PRODUCTS HERE → https://www.nimya.com/ 💙

🔥 PREVIOUS VIDEO • 1920's.. what would you ACTUALLY look like?! → https://youtu.be/qFVaNwsaFl0 🔥

Make sure you subscribe to my channel and hit the notification bell so you don’t miss any of my new videos → http://bit.ly/SubscribeNikkieTutorials

••••••••••••••••••••••••••••••••••••••••­­­•••••••••••

▷ LET’S BECOME FRIENDS!!
TIKTOK ‣ https://www.tiktok.com/@nikkietutorials
INSTAGRAM ‣ https://instagram.com/nikkietutorials/ TWITTER ‣ http://www.twitter.com/Nikkietutorials
SNAPCHAT ‣ https://www.snapchat.com/add/nikkietutorials

▷ OTHER VIDEOS YOU CAN CHECK OUT…….
👑 THE POWER OF MAKEUP ► http://bit.ly/2scYIrE

💻 Doing LADY GAGA’S Makeup! ► http://bit.ly/2M0moIy

🎀 Doing My FIANCE’S Makeup! ► https://bit.ly/3bsgHxu

🎤 POWER OF MAKEUP: Adele! ► https://bit.ly/3oRz2NU

••••••••••••••••••••••••••••••••••••••••­­­•••••••••••

Disclaimer ‣ This video is sponsored by KVD Beauty. All thoughts mentioned are my own. No affiliate links are used. Honesty is key on my channel. Thank you for always supporting me!

Visuals & sound by Studio Beng Beng: https://www.instagram.com/studiobengbeng/
Editing by Roy Etman: https://bit.ly/3HvqRhw

ʕ•ᴥ•ʔ, I love you.",https://i.ytimg.com/vi/Qb_u2M9Wrsk/default.jpg,120,90,https://i.ytimg.com/vi/Qb_u2M9Wrsk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Qb_u2M9Wrsk/hqdefault.jpg,480,360,https://i.ytimg.com/vi/Qb_u2M9Wrsk/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/Qb_u2M9Wrsk/maxresdefault.jpg,1280.0,720.0,NikkieTutorials,"['facing fears', 'facing my worst fear', 'worst fear', 'fear', 'fear challenge', 'challenge', 'makeup challenge', 'easy makeup', 'tutorials', 'hacks', 'beauty', 'beauty hacks', 'how to apply makeup for beginners', 'tik tok makeup', 'tik tok hacks', 'tik tok beauty hacks', 'viral', 'viral tik tok', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorials', 'james charles', 'charli damelio', 'crazy challenge', 'epic', 'epic fail', 'avani', 'transformation', 'selena gomez', 'kim kardashian', 'adele', 'bailey sarian', 'drama']",24,none,Facing My Worst Fears... Makeup Challenge! | NikkieTutorials,"In today’s video, I’m facing my worst makeup fears. In this challenge, I try all the makeup products and techniques I usually run away from. Sheer coverage foundation? I’M HERE! Cool-toned eye makeup looks? I’M READY! I highly suggest you try this crazy makeup challenge to find out if there’s beauty in the unknown! I hope you enjoy and don’t forget to like and subscribe!

🖤 Get the KVD Beauty Tattoo Pencil Liners here → https://bit.ly/3sQAaTu 🖤

🧡 YOU CAN ORDER NIMYA PRODUCTS HERE → https://www.nimya.com/ 💙

🔥 PREVIOUS VIDEO • 1920's.. what would you ACTUALLY look like?! → https://youtu.be/qFVaNwsaFl0 🔥

Make sure you subscribe to my channel and hit the notification bell so you don’t miss any of my new videos → http://bit.ly/SubscribeNikkieTutorials

••••••••••••••••••••••••••••••••••••••••­­­•••••••••••

▷ LET’S BECOME FRIENDS!!
TIKTOK ‣ https://www.tiktok.com/@nikkietutorials
INSTAGRAM ‣ https://instagram.com/nikkietutorials/ TWITTER ‣ http://www.twitter.com/Nikkietutorials
SNAPCHAT ‣ https://www.snapchat.com/add/nikkietutorials

▷ OTHER VIDEOS YOU CAN CHECK OUT…….
👑 THE POWER OF MAKEUP ► http://bit.ly/2scYIrE

💻 Doing LADY GAGA’S Makeup! ► http://bit.ly/2M0moIy

🎀 Doing My FIANCE’S Makeup! ► https://bit.ly/3bsgHxu

🎤 POWER OF MAKEUP: Adele! ► https://bit.ly/3oRz2NU

••••••••••••••••••••••••••••••••••••••••­­­•••••••••••

Disclaimer ‣ This video is sponsored by KVD Beauty. All thoughts mentioned are my own. No affiliate links are used. Honesty is key on my channel. Thank you for always supporting me!

Visuals & sound by Studio Beng Beng: https://www.instagram.com/studiobengbeng/
Editing by Roy Etman: https://bit.ly/3HvqRhw

ʕ•ᴥ•ʔ, I love you.",en,PT25M41S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,782421,41190,0,3322,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/Qb_u2M9Wrsk"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],,,,,,,,,,,,,,,
youtube#video,3ueCOCnC1fsebD0CbqPrtD-HyG4,EBPV5mg3N4I,2020-03-30T19:59:54Z,UCzTKskwIc_-a0cGvCXA848Q,AFFORDABLE Flawless Makeup Transformation  | NikkieTutorials,"SOFT GLAM is taking over the beauty industry, but is it as soft as it looks? Today I’m showing you how to create this flawless makeup look with AFFORDABLE drug store makeup products! Who says you need high-end makeup to create a beautiful look? Let’s go! Hope you enjoy and don’t forget to enter the giveaway! 

🔥 PREVIOUS VIDEO • SECRETS EXPOSED! Studio Tour + HUGE Makeup Collection → https://youtu.be/uKK67DJL-ps 🔥

Make sure you subscribe to my channel and hit the notification bell, so you don’t miss any of my new videos → http://bit.ly/SubscribeNikkieTutorials

••••••••••••••••••••••••••••••••••••••••­­­•••••••••••

▷ LET’S BECOME FRIENDS!!
TWITTER ‣ http://www.twitter.com/Nikkietutorials
INSTAGRAM ‣ https://instagram.com/nikkietutorials/
SNAPCHAT ‣ https://www.snapchat.com/add/nikkietutorials

▷ OTHER VIDEOS YOU CAN CHECK OUT…….

👑 THE POWER OF MAKEUP ► http://bit.ly/2scYIrE

💻 Doing LADY GAGA'S Makeup! ► http://bit.ly/2M0moIy

🎀 FULL FACE USING ONLY MY MOM'S MAKEUP CHALLENGE ► http://bit.ly/2BX76Nw

🍑 POWER OF MAKEUP: KIM KARDASHIAN WEST ► http://bit.ly/2iz1RhT

••••••••••••••••••••••••••••••••••••••••­­­•••••••••••

Disclaimer ‣ This video is NOT sponsored. All thoughts mentioned are my own. No affiliate links are used. Honesty is key on my channel, thank you for supporting me!

Visuals & sound by Studio Beng Beng: https://www.instagram.com/studiobengbeng/

ʕ•ᴥ•ʔ I love you.",https://i.ytimg.com/vi/EBPV5mg3N4I/default.jpg,120,90,https://i.ytimg.com/vi/EBPV5mg3N4I/mqdefault.jpg,320,180,https://i.ytimg.com/vi/EBPV5mg3N4I/hqdefault.jpg,480,360,https://i.ytimg.com/vi/EBPV5mg3N4I/sddefault.jpg,640.0,480.0,,,,NikkieTutorials,"['beauty on a budget', 'on a budget', 'affordable', 'affordable makeup', 'drugstore', 'drugstore makeup', 'makeup', 'makeup tutorial', 'flawless makeup', 'flawless', 'extreme transformation', 'transformation', 'in depth makeup tutorial', 'in depth', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorials', 'ellen', 'nikkietutorials ellen', 'nikkietutorials mom', 'mom', 'foundation', 'concealer', 'lipgloss', 'eyeshadow', 'makeup hacks', 'tiktok', 'before and after', 'how to apply', 'how to', 'jeffree star', 'james charles']",26,none,AFFORDABLE Flawless Makeup Transformation  | NikkieTutorials,"SOFT GLAM is taking over the beauty industry, but is it as soft as it looks? Today I’m showing you how to create this flawless makeup look with AFFORDABLE drug store makeup products! Who says you need high-end makeup to create a beautiful look? Let’s go! Hope you enjoy and don’t forget to enter the giveaway! 

🔥 PREVIOUS VIDEO • SECRETS EXPOSED! Studio Tour + HUGE Makeup Collection → https://youtu.be/uKK67DJL-ps 🔥

Make sure you subscribe to my channel and hit the notification bell, so you don’t miss any of my new videos → http://bit.ly/SubscribeNikkieTutorials

••••••••••••••••••••••••••••••••••••••••­­­•••••••••••

▷ LET’S BECOME FRIENDS!!
TWITTER ‣ http://www.twitter.com/Nikkietutorials
INSTAGRAM ‣ https://instagram.com/nikkietutorials/
SNAPCHAT ‣ https://www.snapchat.com/add/nikkietutorials

▷ OTHER VIDEOS YOU CAN CHECK OUT…….

👑 THE POWER OF MAKEUP ► http://bit.ly/2scYIrE

💻 Doing LADY GAGA'S Makeup! ► http://bit.ly/2M0moIy

🎀 FULL FACE USING ONLY MY MOM'S MAKEUP CHALLENGE ► http://bit.ly/2BX76Nw

🍑 POWER OF MAKEUP: KIM KARDASHIAN WEST ► http://bit.ly/2iz1RhT

••••••••••••••••••••••••••••••••••••••••­­­•••••••••••

Disclaimer ‣ This video is NOT sponsored. All thoughts mentioned are my own. No affiliate links are used. Honesty is key on my channel, thank you for supporting me!

Visuals & sound by Studio Beng Beng: https://www.instagram.com/studiobengbeng/

ʕ•ᴥ•ʔ I love you.",en,PT15M12S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,2080985,125261,0,35913,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/EBPV5mg3N4I"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],,,,,,,,,,,,,,,
